retailer,retailer_id,sell_date,region,state,city,product_category,price_per_unit,units_sold,operating_margin_share,sales_method
Foot Locker,1185732,12/19/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская одежда,56,27,"0,43",Онлайн
Foot Locker,1185732,12/20/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская одежда,60,63,"0,39",Онлайн
Foot Locker,1185732,12/21/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская уличная обувь,66,113,"0,65",Онлайн
Foot Locker,1185732,12/22/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская спортивная обувь,55,60,"0,47",Онлайн
Foot Locker,1185732,12/23/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская уличная обувь,55,55,"0,53",Онлайн
Foot Locker,1185732,12/24/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская спортивная обувь,56,44,"0,51",Онлайн
Foot Locker,1185732,12/25/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская одежда,64,42,"0,48",Онлайн
Foot Locker,1185732,12/26/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская одежда,71,65,"0,44",Онлайн
Foot Locker,1185732,12/27/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская уличная обувь,67,124,"0,69",Онлайн
Foot Locker,1185732,12/28/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская спортивная обувь,55,69,"0,45",Онлайн
Foot Locker,1185732,12/29/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская уличная обувь,55,65,"0,53",Онлайн
Foot Locker,1185732,12/30/2021,Северо-Восток,Пенсильвания,Филадельфия,Женская спортивная обувь,57,53,"0,53",Онлайн
Foot Locker,1185732,12/31/2021,Северо-Восток,Пенсильвания,Филадельфия,Мужская одежда,63,47,"0,46",Онлайн
Foot Locker,1185732,1/1/2020,Северо-Восток,Пенсильвания,Филадельфия,Женская одежда,68,83,"0,43",Онлайн
West Gear,1128299,1/2/2020,Северо-Восток,Пенсильвания,Филадельфия,Мужская уличная обувь,32,122,"0,51",Онлайн
West Gear,1128299,1/3/2020,Северо-Восток,Пенсильвания,Филадельфия,Мужская спортивная обувь,44,117,"0,37",Онлайн
West Gear,1128299,1/4/2020,Северо-Восток,Пенсильвания,Филадельфия,Женская уличная обувь,41,117,"0,54",Онлайн
West Gear,1128299,1/5/2020,Северо-Восток,Пенсильвания,Филадельфия,Женская спортивная обувь,43,87,"0,50",Онлайн
West Gear,1128299,1/6/2020,Запад,Невада,Лас-Вегас,Мужская одежда,47,70,"0,65",Онлайн
West Gear,1128299,1/7/2020,Запад,Невада,Лас-Вегас,Женская одежда,41,128,"0,30",Онлайн
West Gear,1128299,1/8/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,34,158,"0,50",Онлайн
West Gear,1128299,1/9/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,43,128,"0,40",Онлайн
West Gear,1128299,1/10/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,41,119,"0,53",Онлайн
West Gear,1128299,1/11/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,44,74,"0,46",Онлайн
West Gear,1128299,1/12/2020,Запад,Невада,Лас-Вегас,Мужская одежда,46,52,"0,70",Онлайн
West Gear,1128299,1/13/2020,Запад,Невада,Лас-Вегас,Женская одежда,41,116,"0,34",Онлайн
West Gear,1128299,1/14/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,43,160,"0,55",Онлайн
West Gear,1128299,1/15/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,50,120,"0,40",Онлайн
West Gear,1128299,1/16/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,52,104,"0,53",Онлайн
West Gear,1128299,1/17/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,50,84,"0,47",Онлайн
West Gear,1128299,1/18/2020,Запад,Невада,Лас-Вегас,Мужская одежда,55,47,"0,70",Онлайн
West Gear,1128299,1/19/2020,Запад,Невада,Лас-Вегас,Женская одежда,54,94,"0,34",Онлайн
West Gear,1128299,1/20/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,58,143,"0,51",Онлайн
West Gear,1128299,1/21/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,62,102,"0,38",Онлайн
West Gear,1128299,1/22/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,61,120,"0,53",Онлайн
West Gear,1128299,1/23/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,59,75,"0,46",Онлайн
West Gear,1128299,1/24/2020,Запад,Невада,Лас-Вегас,Мужская одежда,63,52,"0,66",Онлайн
West Gear,1128299,1/25/2020,Запад,Невада,Лас-Вегас,Женская одежда,78,95,"0,34",Онлайн
West Gear,1128299,1/26/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,58,149,"0,58",Онлайн
West Gear,1128299,1/27/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,60,104,"0,43",Онлайн
West Gear,1128299,1/28/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,63,116,"0,57",Онлайн
West Gear,1128299,1/29/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,57,90,"0,50",Онлайн
West Gear,1128299,1/30/2020,Запад,Невада,Лас-Вегас,Мужская одежда,60,60,"0,70",Онлайн
West Gear,1128299,1/31/2020,Запад,Невада,Лас-Вегас,Женская одежда,78,131,"0,35",Онлайн
West Gear,1128299,2/1/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,56,189,"0,57",Онлайн
West Gear,1128299,2/2/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,62,165,"0,41",Онлайн
West Gear,1128299,2/3/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,62,165,"0,59",Онлайн
West Gear,1128299,2/4/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,58,111,"0,51",Онлайн
West Gear,1128299,2/5/2020,Запад,Невада,Лас-Вегас,Мужская одежда,59,81,"0,74",Онлайн
West Gear,1128299,2/6/2020,Запад,Невада,Лас-Вегас,Женская одежда,73,174,"0,40",Онлайн
West Gear,1128299,2/7/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,58,218,"0,53",Онлайн
West Gear,1128299,2/8/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,61,174,"0,36",Онлайн
West Gear,1128299,2/9/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,61,143,"0,53",Онлайн
West Gear,1128299,2/10/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,55,117,"0,49",Онлайн
West Gear,1128299,2/11/2020,Запад,Невада,Лас-Вегас,Мужская одежда,60,130,"0,70",Онлайн
West Gear,1128299,2/12/2020,Запад,Невада,Лас-Вегас,Женская одежда,78,145,"0,30",Онлайн
West Gear,1128299,2/13/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,62,210,"0,53",Онлайн
West Gear,1128299,2/14/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,64,182,"0,39",Онлайн
West Gear,1128299,2/15/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,60,152,"0,52",Онлайн
West Gear,1128299,2/16/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,64,124,"0,47",Онлайн
West Gear,1128299,2/17/2020,Запад,Невада,Лас-Вегас,Мужская одежда,68,138,"0,68",Онлайн
West Gear,1128299,2/18/2020,Запад,Невада,Лас-Вегас,Женская одежда,78,108,"0,34",Онлайн
West Gear,1128299,2/19/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,56,174,"0,48",Онлайн
West Gear,1128299,2/20/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,61,162,"0,34",Онлайн
West Gear,1128299,2/21/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,57,117,"0,50",Онлайн
West Gear,1128299,2/22/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,58,112,"0,44",Онлайн
West Gear,1128299,2/23/2020,Запад,Невада,Лас-Вегас,Мужская одежда,67,120,"0,61",Онлайн
West Gear,1128299,2/24/2020,Запад,Невада,Лас-Вегас,Женская одежда,74,113,"0,30",Онлайн
West Gear,1128299,2/25/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,56,138,"0,49",Онлайн
West Gear,1128299,2/26/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,59,165,"0,35",Онлайн
West Gear,1128299,2/27/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,54,109,"0,45",Онлайн
West Gear,1128299,2/28/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,54,105,"0,42",Онлайн
West Gear,1128299,3/1/2020,Запад,Невада,Лас-Вегас,Мужская одежда,63,81,"0,61",Онлайн
West Gear,1128299,3/2/2020,Запад,Невада,Лас-Вегас,Женская одежда,68,94,"0,25",Онлайн
West Gear,1128299,3/3/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,57,155,"0,48",Онлайн
West Gear,1128299,3/4/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,64,150,"0,34",Онлайн
West Gear,1128299,3/5/2020,Запад,Невада,Лас-Вегас,Женская уличная обувь,55,106,"0,46",Онлайн
West Gear,1128299,3/6/2020,Запад,Невада,Лас-Вегас,Женская спортивная обувь,56,108,"0,41",Онлайн
West Gear,1128299,3/7/2020,Запад,Невада,Лас-Вегас,Мужская одежда,64,88,"0,64",Онлайн
West Gear,1128299,3/8/2020,Запад,Невада,Лас-Вегас,Женская одежда,68,133,"0,26",Онлайн
West Gear,1128299,3/9/2020,Запад,Невада,Лас-Вегас,Мужская уличная обувь,58,196,"0,47",Онлайн
West Gear,1128299,3/10/2020,Запад,Невада,Лас-Вегас,Мужская спортивная обувь,62,189,"0,34",Онлайн
